SKU,batch,Last_Month_Stock,month_in,month_out,month_sales,month_end_stock,Note_value,safety_stock,Location,month_end_inventory,inventory_diff,Remark,Time
FWD462,24052962,94.4,0.0,0.0,0.0,94.4,94.4,,2D-1,94.4,0,,2025-01
FWD466A,24121761,650.0,0.0,0.0,0.0,650.0,650.0,,4A-3,650.0,0,,2025-01
FWD464,18090660,21.73,0.0,0.0,0.0,21.73,249.63,,D-2,21.73,0,,2025-01
FWD464,19090565,252.9,0.0,0.0,25.0,227.9,,,2C-1,227.9,0,,2025-01
FWD471,21052862,98.6,0.0,0.0,0.0,98.6,98.6,,4D-2,98.6,0,,2025-01
FWD475,25011060,0.0,554.0,0.0,100.0,454.0,454.0,,4C-3,454.0,0,,2025-01
FWD475,19121461,2.7,0.0,2.7,0.0,0.0,,,,0.0,0,,2025-01
FWD476,17010660,1679.2,0.0,0.0,0.0,1679.2,1679.2,,4E-2,1679.2,0,,2025-01
FWD478,23102460,114.9,0.0,0.0,0.0,114.9,114.9,,2C-3,114.9,0,,2025-01
FWD479,25011561,0.0,600.0,0.0,0.0,600.0,600.0,,3B-5,600.0,0,核对数量,2025-01
FWD479,23060962,12.95,0.0,12.95,0.0,0.0,,,,0.0,0,,2025-01
FWD480,15122661,24.65,0.0,0.0,0.0,24.65,24.65,,D-2,24.65,0,,2025-01
FWD482Y,16070162,142.05,0.0,0.0,0.0,142.05,142.05,,2D-2,142.05,0,,2025-01
FWD483,14080160,1092.45,0.0,0.0,0.0,1092.45,1092.45,,2E-2,1092.45,0,20kg装,2025-01
FWD483C,21032960,0.7,0.0,0.0,0.0,0.7,0.7,,D-2,0.7,0,,2025-01
FWD485,24060160,620.0,0.0,0.0,25.0,595.0,595.0,,3A-1,595.0,0,,2025-01
FWD486B,24011360,125.0,0.0,0.0,0.0,125.0,125.0,,2E-1,125.0,0,,2025-01
FWD487,23122560,475.0,0.0,0.0,0.0,475.0,475.0,,4C-3,475.0,0,,2025-01
FWD488,21052861,444.55,0.0,0.0,0.0,444.55,444.55,,4B-5,444.55,0,,2025-01
FWD4012,24051461,30.0,0.0,0.0,30.0,0.0,1704.75,1000.0,,0.0,0,15kg装,2025-01
FWD4012,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,~,2025-01
FWD4012,24082660,2364.75,0.0,0.0,660.0,1704.75,,,4C-4,1704.75,0,~,2025-01
FWD4012B,24110260,960.0,0.0,0.0,0.0,960.0,4200.0,,2C-2,960.0,0,~,2025-01
FWD4012B,24110260,3240.0,0.0,0.0,0.0,3240.0,,,2F-4,3240.0,0,~,2025-01
FWD4012B,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,~,2025-01
FWD4012T,24121461,6689.0,0.0,0.0,705.0,5984.0,5988.0,2000.0,4C-4,5984.0,0,15kg桶,2025-01
FWD4012T,24101562,10.0,0.0,0.0,6.0,4.0,,,D-2,4.0,0,~,2025-01
FWD4012T,24090662,3344.8,0.0,0.0,270.0,3074.8,3074.8,,3A-3,3074.8,0,~,2025-01
FWD4015,24091560,2870.0,0.0,0.0,30.0,2840.0,4304.2,1500.0,2C-1,2840.0,0,15kg装,2025-01
FWD4015,24091560,1149.2,0.0,0.0,120.0,1029.2,,,2G-4,1029.2,0,~,2025-01
FWD4015,24091560,435.0,0.0,0.0,0.0,435.0,,,2C-2,435.0,0,~,2025-01
FWD4015,25010761,0.0,3240.0,0.0,0.0,3240.0,8670.0,,2C-2,3240.0,0,~,2025-01
FWD4015,25010761,0.0,3810.0,0.0,0.0,3810.0,,,2G-7,3810.0,0,~,2025-01
FWD4015,24122661,3000.0,0.0,30.0,1350.0,1620.0,,,3B-4,1620.0,0,~,2025-01
FWD4015,24092960,1650.0,0.0,0.0,1650.0,0.0,,,,0.0,0,~,2025-01
FWD4032,22071262,57.6,0.0,0.0,0.0,57.6,57.6,,D-2,57.6,0,20kg装,2025-01
FWD4033,22071261,75.1,0.0,0.0,0.0,75.1,75.1,,D-2,75.1,0,~,2025-01
1#兰绿,18120961,244.2,0.0,0.0,120.0,124.2,124.2,,4D-2,124.2,0,24kg装,2025-01
2#墨绿,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,~,2025-01
3#深紫,23022060,209.05,0.0,0.0,0.0,209.05,209.05,,2B-2,209.05,0,24kg装,2025-01
4#紫色,25010760,0.0,307.0,0.0,120.0,187.0,187.0,,2B-2,187.0,0,~,2025-01
5#棕色,23102464,240.0,0.0,0.0,0.0,240.0,240.0,,2B-2,240.0,0,,2025-01
6#枣红,22102562,167.95,0.0,0.0,120.0,47.95,47.95,,2B-2,47.95,0,24kg装,2025-01
7#宝蓝,24092561,282.0,0.0,0.0,0.0,282.0,282.0,,2B-2,282.0,0,24kg装,2025-01
8#丈青,23081460,24.0,0.0,0.0,0.0,24.0,24.0,,2B-2,24.0,0,~,2025-01
FWD6601,17071363,438.03,0.0,0.0,0.0,438.03,438.03,83.0,2F-1,438.03,0,,2025-01
FWD6601A,24111264,432.5,0.0,0.0,26.0,406.5,406.5,200.0,2C-4,406.5,0,,2025-01
FWD6602,20050462,1032.87,0.0,0.0,1.2,1031.67,1031.67,100.0,4E-3,1031.67,0,,2025-01
FWD6602E,17070663,40.34,0.0,0.0,2.0,38.34,38.34,100.0,2B-2,38.34,0,,2025-01
FWD6603,24111661,1068.95,0.0,0.0,136.2,932.75,932.75,300.0,2E-1,932.75,0,,2025-01
FWD6603B,22120262,628.5,0.0,0.0,0.0,628.5,628.5,217.0,4E-1,628.5,0,,2025-01
FWD6606,22040961,99.6,0.0,0.0,0.0,99.6,99.6,,4B-1,99.6,0,,2025-01
FWD6606,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,,2025-01
FWD6612,17051360,492.32,0.0,0.0,0.0,492.32,492.32,0.0,2B-1,492.32,0,,2025-01
FWD6683,,4.0,0.0,0.0,0.0,4.0,4.0,100.0,E-1,4.0,0,退,2025-01
FWD6683T,20101361,307.85,0.0,0.0,6.0,301.85,301.85,,4C-3,301.85,0,,2025-01
FWD6050,24060660,469.9,0.0,0.0,0.0,469.9,469.9,,4A-3,469.9,0,,2025-01
FWD6205,24122460,3135.0,0.0,0.0,450.0,2685.0,2685.0,500.0,2G-7,2685.0,0,,2025-01
FWD6205G,22102861,849.85,0.0,0.0,0.0,849.85,849.85,,4A-3,849.85,0,,2025-01
FWD6215,24072761,813.95,0.0,0.0,250.0,563.95,563.95,214.0,2D-2,563.95,0,,2025-01
FWD6216,18083061,300.0,0.0,0.0,0.0,300.0,1675.0,,4E-2,300.0,0,,2025-01
FWD6216,18091161,1425.0,0.0,50.0,0.0,1375.0,,,2G-8,1375.0,0,,2025-01
FWD6219,23122160,794.0,0.0,0.0,25.0,769.0,769.0,538.0,3B-2,769.0,0,,2025-01
FWD6224,24092860,3086.95,0.0,0.0,475.0,2611.95,2611.95,733.0,4D-2,2611.95,0,,2025-01
FWD6225,18072660,776.05,0.0,0.0,0.0,776.05,776.05,34.0,4C-4,776.05,0,,2025-01
FWD6235,24090560,921.95,0.0,0.0,625.0,296.95,296.95,500.0,3B-1,296.95,0,2个零头,2025-01
FWD6300T,20111861,712.9,0.0,0.0,25.0,687.9,687.9,500.0,4D-1,687.9,0,,2025-01
FWD6303W,22032361,724.6,0.0,0.0,0.0,724.6,724.6,0.0,2G-1,724.6,0,,2025-01
FWD6303,24080160,1155.2,0.0,0.0,35.0,1120.2,1120.2,500.0,4B-1,1120.2,0,,2025-01
FWD6500A,20061560,2600.8,0.0,0.0,5.0,2595.8,2595.8,1.0,4C-3,2595.8,0,,2025-01
FWD6502A,24102260,2806.0,0.0,0.0,5.0,2801.0,2801.0,0.0,3B-3,2801.0,0,,2025-01
FWD6504A,22072260,1270.2,0.0,0.0,0.0,1270.2,1270.2,,4B-5,1270.2,0,2个零头,2025-01
FWD6504,20081460,375.7,0.0,0.0,0.0,375.7,375.7,200.0,4A-3,375.7,0,,2025-01
FWD6504T,22071661,808.5,0.0,0.0,25.0,783.5,783.5,500.0,2F-4,783.5,0,,2025-01
FWD6550,19092061,179.0,0.0,0.0,0.0,179.0,513.6,3.0,4E-3,179.0,0,,2025-01
FWD6550,19121261,334.6,0.0,0.0,0.0,334.6,,,4E-3,334.6,0,,2025-01
FWD6810PM,17082162,49.32,0.0,0.0,0.0,49.32,49.32,,A-2,49.32,0,,2025-01
FWD6810,24071962,1215.2,0.0,122.5,5.0,1087.7,1087.7,500.0,2F-4,1087.7,0,,2025-01
FWD6820,24080360,1116.1,0.0,0.0,53.0,1063.1,1063.1,300.0,2E-2,1063.1,0,,2025-01
FWD6830,24052760,559.75,0.0,12.5,0.0,547.25,547.25,300.0,2E-1,547.25,0,,2025-01
FWD6840,19091361,521.25,0.0,0.0,0.0,521.25,521.25,300.0,2B-1,521.25,0,2个零头,2025-01
FWD6850,24052560,594.6,0.0,0.0,45.0,549.6,549.6,300.0,2C-3,549.6,0,,2025-01
FWD6860,19061761,155.66,0.0,0.0,0.0,155.66,155.66,165.0,4D-4,155.66,0,,2025-01
FWD6881,23090460,343.6,0.0,0.0,10.0,333.6,333.6,,4D-2,333.6,0,,2025-01
FWD6882,19081261,993.5,0.0,0.0,4.0,989.5,989.5,,2C-1,989.5,0,,2025-01
FWD6883,19081262,430.3,0.0,0.0,4.0,426.3,426.3,,2F-1,426.3,0,,2025-01
FWD6884,24090960,1279.0,0.0,0.0,25.0,1254.0,1254.0,,3B-1,1254.0,0,,2025-01
FWD6885,19081264,504.97,0.0,0.0,5.0,499.97,499.97,34.0,2F-1,499.97,0,,2025-01
FWD6910,24100960,893.8,0.0,0.0,80.0,813.8,813.8,300.0,4A-3,813.8,0,,2025-01
FWD7305,241226562,0.0,7398.0,0.0,7.0,7391.0,16391.0,2000.0,2G-3,7391.0,0,,2025-01
FWD7305,24122662,0.0,6000.0,0.0,0.0,6000.0,,,2F-3,6000.0,0,,2025-01
FWD7305,24082360,1125.0,0.0,0.0,650.0,475.0,,,4C-2,475.0,0,,2025-01
FWD7305,24112560,2625.0,0.0,0.0,100.0,2525.0,,,4C-3,2525.0,0,,2025-01
FWD7305D,23060763,50.0,0.0,0.0,0.0,50.0,50.0,,D-2,50.0,0,,2025-01
FWD7305T,24071260,3500.0,0.0,0.0,2502.6,997.4,997.4,1500.0,4A-2,997.4,0,,2025-01
FWD7305T,24071260,797.4,0.0,0.0,797.4,0.0,,,,0.0,0,,2025-01
FWD7305TQ,23071960,1319.3,0.0,0.0,0.0,1319.3,2039.3,,4C-1,1319.3,0,20kg装,2025-01
FWD7305TQ,23071960,720.0,0.0,0.0,0.0,720.0,,,4C-1,720.0,0,,2025-01
FWD7305TD,24081760,3774.2,0.0,0.0,1000.0,2774.2,2774.2,,4C-1,2774.2,0,,2025-01
FWD7305C,24112560,9000.0,0.0,0.0,0.0,9000.0,9000.0,,4C-3,9000.0,0,,2025-01
FWD7306,24081761,1026.0,0.0,0.0,200.0,826.0,826.0,,4B-5,826.0,0,,2025-01
FWD7315,24120461,1974.5,0.0,0.0,-25.0,1999.5,1999.5,,4E-3,1999.5,0,退24.2,2025-01
FWD7321,20030560,1749.48,0.0,500.0,0.0,1249.48,1249.48,,2D-1,1249.48,0,,2025-01
FWD7331,21092260,3580.3,0.0,0.0,25.0,3555.3,3555.3,1000.0,4D-3,3555.3,0,,2025-01
FWD7322B,23102660,1562.0,0.0,0.0,160.0,1402.0,1402.0,768.0,4C-1,1402.0,0,,2025-01
FWD7322,,0.0,0.0,0.0,0.0,0.0,0.0,376.0,,0.0,0,,2025-01
FWD7351,24010561,0.6,0.0,0.0,0.0,0.6,3493.1,1352.0,D-2,0.6,0,,2025-01
FWD7351,24051360,3692.5,0.0,0.0,200.0,3492.5,,,4A-1,3492.5,0,,2025-01
FWD7352,24062463,1968.8,0.0,0.0,0.0,1968.8,1968.8,181.0,4B-4,1968.8,0,,2025-01
FWD7355,24101460,400.0,0.0,0.0,0.0,400.0,4409.0,,4C-1,400.0,0,,2025-01
FWD7355,24110860,4009.0,0.0,0.0,0.0,4009.0,,,3B-5,4009.0,0,,2025-01
FWD7365,24062460,739.4,0.0,0.0,22.0,717.4,717.4,300.0,4D-3,717.4,0,,2025-01
FWD7504,18040361,241.2,0.0,0.0,50.0,191.2,976.2,,2C-4,191.2,0,,2025-01
FWD7504,24091360,785.0,0.0,0.0,0.0,785.0,,,4A-3,785.0,0,,2025-01
FWD8103,24101661,759.9,0.0,0.0,0.0,759.9,759.9,,3B-1,759.9,0,,2025-01
FWD8153,24111560,1189.2,0.0,0.0,505.0,684.2,684.3,,4E-5,684.2,0,,2025-01
FWD8153,24041091,39.1,0.0,0.0,39.0,0.1,,,A2-D2,0.1,0,,2025-01
FWD8173,24022861,1222.95,0.0,0.0,0.0,1222.95,1222.95,200.0,4C-3,1222.95,0,,2025-01
FWD8205,24111360,856.9,0.0,0.0,5.0,851.9,851.9,,4A-3,851.9,0,,2025-01
FWD8215,23072861,1653.5,0.0,0.0,0.0,1653.5,1653.5,360.0,3B-2,1653.5,0,,2025-01
FWD8216,19062262,1801.0,0.0,0.0,0.0,1801.0,1801.0,6.0,4D-2,1801.0,0,,2025-01
FWD8218,20071361,365.6,0.0,0.0,0.0,365.6,365.6,,4E-2,365.6,0,,2025-01
FWD8219,23051761,1175.5,0.0,0.0,0.0,1175.5,1175.5,,4D-4,1175.5,0,,2025-01
FWD8224,24052262,492.85,0.0,0.0,150.0,342.85,342.85,200.0,4D-4,342.85,0,,2025-01
FWD8236,19062263,250.85,0.0,0.0,5.0,245.85,245.85,11.0,4E-4,245.85,0,,2025-01
FWD8503,21091760,884.05,0.0,0.0,5.0,879.05,879.05,500.0,2F-1,879.05,0,,2025-01
FWD6001,24092460,9651.0,0.0,0.0,615.0,9036.0,9036.0,1000.0,3A-2,9036.0,0,,2025-01
FWD6002,24111261,4000.0,0.0,0.0,0.0,4000.0,11825.0,2000.0,2C-1,4000.0,0,,2025-01
FWD6002,24111261,5760.0,0.0,0.0,0.0,5760.0,,,2D-2,5760.0,0,,2025-01
FWD6002,24041161,3065.0,0.0,0.0,1000.0,2065.0,,,2G-6,2065.0,0,,2025-01
FWD6002A,24072060,1200.8,0.0,0.0,250.0,950.8,15216.7,2006.0,4D-1,950.8,0,,2025-01
FWD6002A,24070660,10000.0,0.0,0.0,0.0,10000.0,,,A区,10000.0,0,,2025-01
FWD6002A,24070660,3767.9,0.0,0.0,2.0,3765.9,,,4A-2,3765.9,0,,2025-01
FWD6002A,24072060,500.0,0.0,0.0,0.0,500.0,,,A-3,500.0,0,,2025-01
FWD6002A,24030760,1298.9,0.0,0.0,500.0,798.9,798.9,,2B-4,798.9,0,,2025-01
FWD6002C,24081660,3098.0,0.0,0.0,0.0,3098.0,3098.0,,3B-5,3098.0,0,,2025-01
FWD6003T,24062563,4503.3,0.0,0.0,475.0,4028.3,4028.3,1153.0,2G-6,4028.3,0,2个零头,2025-01
FWD6005T,24090363,4920.15,0.0,0.0,151.5,4768.65,8607.65,831.0,2F-4,4768.65,0,,2025-01
FWD6005T,24090363,4094.0,0.0,0.0,255.0,3839.0,,,2F-3,3839.0,0,,2025-01
FWD6006A,24082760,951.0,0.0,0.0,150.0,801.0,801.0,0.0,2D-1,801.0,0,,2025-01
FWD6006,24052060,2200.0,0.0,0.0,0.0,2200.0,9296.25,1439.0,C-2,2200.0,0,,2025-01
FWD6006,24052060,1773.7,0.0,0.0,1103.0,670.7,,,4C-1,670.7,0,,2025-01
FWD6006,24110660,4500.0,0.0,0.0,0.0,4500.0,,,3A-3,4500.0,0,,2025-01
FWD6006,24110660,2945.55,0.0,20.0,1000.0,1925.55,,,3B-5,1925.55,0,,2025-01
FWD6006,24110660,4000.0,0.0,0.0,4000.0,0.0,,,,0.0,0,,2025-01
FWD6009,24100961,852.4,0.0,0.0,25.0,827.4,827.4,466.0,2C-3,827.4,0,,2025-01
FWD6018,24061960,3159.32,0.0,0.0,300.0,2859.32,2859.32,621.0,2E-1,2859.32,0,,2025-01
FWD6018TS,23060566,46.25,0.0,0.0,0.0,46.25,46.25,,A-1,46.25,0,,2025-01
FWD6018T,24061560,5809.79,0.0,0.0,180.0,5629.79,5629.79,409.0,2G-8,5629.79,0,,2025-01
FWD6163,24052762,2160.8,0.0,560.8,0.0,1600.0,1600.0,500.0,4D-3,1600.0,0,,2025-01
FWD9220YBT,19122860,535.57,0.0,0.0,10.0,525.57,525.57,300.0,4D-2,525.57,0,,2025-01
FWD9221RGT,21062860,946.74,0.0,0.0,104.0,842.74,842.74,300.0,4B-4,842.74,0,,2025-01
FWD9222PG,23122760,309.83,0.0,0.0,80.0,229.83,229.83,300.0,4E-1,229.83,0,,2025-01
FWD9223PYT,24051662,1862.84,0.0,0.0,0.0,1862.84,1862.84,,4E-1,1862.84,0,,2025-01
FWD9224BOT,24110160,3284.22,0.0,0.0,28.0,3256.22,3256.22,300.0,4D-4,3256.22,0,2个零头,2025-01
FWD9225BMT,24092861,2281.23,0.0,0.0,15.0,2266.23,2266.23,300.0,4D-1,2266.23,0,,2025-01
FWD9226GOT,21111960,86.2,0.0,0.0,0.0,86.2,86.2,,4E-1,86.2,0,,2025-01
FWD9227GOT,24040861,2033.56,0.0,0.0,8.0,2025.56,2025.56,300.0,4B-4,2025.56,0,,2025-01
FWD9228PG,21031161,1442.37,0.0,0.0,0.0,1442.37,1442.37,,4D-1,1442.37,0,,2025-01
FWD9230YB,19091160,15.52,0.0,0.0,5.0,10.52,10.52,300.0,D-2,10.52,0,,2025-01
FWD9233PO,24031860,836.26,0.0,0.0,5.0,831.26,831.26,,4E-1,831.26,0,,2025-01
FWD9232MG,24053060,1921.64,0.0,0.0,55.0,1866.64,1866.64,300.0,4E-1,1866.64,0,,2025-01
FWD9234BO,24041661,1320.55,0.0,0.0,0.0,1320.55,1320.55,300.0,4D-1,1320.55,0,,2025-01
FWD9235BV,24032961,1465.74,0.0,0.0,1.0,1464.74,1464.74,300.0,4D-2,1464.74,0,,2025-01
FWD9237GR,24050863,2076.06,0.0,0.0,35.0,2041.06,2041.06,300.0,4D-1,2041.06,0,,2025-01
FWD9240YB,24030660,1204.64,0.0,0.0,0.0,1204.64,1204.64,300.0,4E-1,1204.64,0,,2025-01
FWD9244BO,24121760,2515.6,0.0,0.0,6.0,2509.6,3859.6,300.0,4B-5,2509.6,0,,2025-01
FWD9244BO,24121760,1350.0,0.0,0.0,0.0,1350.0,,,4B-5,1350.0,0,,2025-01
FWD9245BM,24041662,1428.12,0.0,0.0,5.0,1423.12,1423.12,300.0,4E-5,1423.12,0,,2025-01
FWD9247GR,23120761,410.44,0.0,0.0,0.5,409.94,409.94,300.0,4E-1,409.94,0,,2025-01
FWD9250YB,16123104,315.67,0.0,0.0,0.0,315.67,315.67,0.0,2F4-E1,315.67,0,退货14kg,2025-01
FWD9250YBT,18052161,0.75,0.0,0.0,0.0,0.75,271.44,323.0,D-2,0.75,0,,2025-01
FWD9250YBT,20080163,270.69,0.0,0.0,0.0,270.69,,,4E1-A1货架,270.69,0,退2kg,2025-01
FWD9251RG,17032622,237.02,0.0,0.0,0.0,237.02,237.02,0.0,4E-1,237.02,0,,2025-01
FWD9251RGT,20082461,1590.7,0.0,0.0,26.5,1564.2,1564.2,300.0,4E-2,1564.2,0,,2025-01
FWD9252PGT,24091461,1243.07,0.0,0.0,25.0,1218.07,1218.07,37.0,4C-4,1218.07,0,,2025-01
FWD9255BO,17070409,319.78,0.0,0.0,0.0,319.78,319.78,,4C-4,319.78,0,,2025-01
FWD9255BOT,21042660,1196.82,0.0,0.0,25.5,1171.32,1171.32,94.0,4D-1,1171.32,0,,2025-01
FWD9256BM,17090705,297.27,0.0,0.0,0.0,297.27,297.27,0.0,4C-4,297.27,0,,2025-01
FWD9256BMT,23120462,461.23,0.0,0.0,50.3,410.93,410.93,246.0,4E-1,410.93,0,,2025-01
FWD9257GOT,24112360,2137.0,0.0,0.0,26.0,2111.0,2111.0,123.0,4E-2,2111.0,0,,2025-01
FWD9275BO,24111260,689.92,0.0,0.0,0.0,689.92,689.92,,4C-4,689.92,0,,2025-01
FWDM9251RG,17062512,77.1,0.0,0.0,0.0,77.1,77.1,,A-2,77.1,0,,2025-01
FWDM9224BO,17062410,33.27,0.0,0.0,0.0,33.27,33.27,,A-2,33.27,0,,2025-01
FWDM9222PG,17062506,65.15,0.0,0.0,0.0,65.15,65.15,,D-1,65.15,0,,2025-01
FWDM9227GO,17062414,72.24,0.0,0.0,0.0,72.24,72.24,,A-2,72.24,0,,2025-01
FWD9367GR,20113060,1647.96,0.0,0.0,0.0,1647.96,1647.96,,4C-4,1647.96,0,,2025-01
FWD5800,23081991,21.75,0.0,0.0,0.0,21.75,1296.15,754.0,E1-D2,21.75,0,,2025-01
FWD5800,24072591,1274.4,0.0,0.0,0.0,1274.4,,,D-2,1274.4,0,,2025-01
FWD5800A,17090191,235.0,0.0,0.0,27.0,208.0,208.0,151.0,D-1,208.0,0,,2025-01
FWD5800D,22090291,1887.57,0.0,0.0,0.0,1887.57,1887.57,,C-1,1887.57,0,2个零头,2025-01
FWD5800F,24010591,15.0,0.0,0.0,10.0,5.0,5.0,,A-3,5.0,0,,2025-01
FWD5800G,24031191,22.8,0.0,0.0,1.0,21.8,122.3,,D-2,21.8,0,,2025-01
FWD5800G,24062591,175.5,0.0,0.0,75.0,100.5,,,E-5,100.5,0,,2025-01
FWD5800XSW,24112291,0.0,25.0,0.0,25.0,0.0,0.0,,,0.0,0,,2025-01
FWD5813L,24032895,1.4,0.0,0.0,0.0,1.4,1.4,,D-2,1.4,0,,2025-01
FWD5814L,24032991,3.0,0.0,0.0,0.0,3.0,3.0,,D-2,3.0,0,,2025-01
FWD5820,21020192,514.4,0.0,50.0,0.0,464.4,564.4,0.0,C-2,464.4,0,2个零头,2025-01
FWD5820,24032781,25.0,525.0,25.0,425.0,100.0,,,A-3,100.0,0,,2025-01
FWD5820B,23080991,636.9,0.0,0.0,75.0,561.9,561.9,,A-2,561.9,0,2个零头,2025-01
FWD5821,21052291,5.75,0.0,0.0,0.0,5.75,5.75,0.0,A-1,5.75,0,,2025-01
FWD5822,19121891,105.7,0.0,0.0,0.0,105.7,105.7,,A-1,105.7,0,,2025-01
FWD5822A,24040891,100.0,0.0,0.0,0.0,100.0,100.0,,E-1,100.0,0,,2025-01
FWD5823,13122091,122.85,0.0,0.0,0.0,122.85,145.65,0.0,D-1,122.85,0,,2025-01
FWD5823,13012491,22.8,0.0,0.0,0.0,22.8,,,A-1,22.8,0,,2025-01
FWD5825,13111891,0.65,0.0,0.0,0.0,0.65,0.65,0.0,A1货架,0.65,0,,2025-01
FWD5841,13031891,65.9,0.0,0.0,0.0,65.9,65.9,,A-1,65.9,0,,2025-01
FWD5841A,19050893,4.5,0.0,0.0,0.0,4.5,4.5,0.0,A-1,4.5,0,,2025-01
FWD5842A,19050892,4.3,0.0,0.0,0.0,4.3,4.3,0.0,A-1,4.3,0,,2025-01
FWD5855,20120405,25.84,0.0,0.0,5.0,20.84,20.84,,A-1,20.84,0,,2025-01
FWD5870A,24121491,1899.0,0.0,0.0,0.0,1899.0,1933.1,,D-1,1899.0,0,,2025-01
FWD5870A,24030791,34.1,0.0,0.0,0.0,34.1,,,A-2,34.1,0,,2025-01
FWD5870B,23061991,358.34,0.0,0.0,0.0,358.34,358.34,,B-1,358.34,0,,2025-01
FWD5870B,24062391,0.0,260.0,0.0,260.0,0.0,,,,0.0,0,,2025-01
FWD5870C,24092991,1148.6,0.0,275.0,250.0,623.6,623.6,,B-1,623.6,0,,2025-01
FWD5871A,24123091,0.0,304.8,0.0,1.0,303.8,303.8,,A-2,303.8,0,,2025-01
FWD5871C,23091491,1108.8,0.0,1108.8,0.0,0.0,749.5,,,0.0,0,,2025-01
FWD5871C,24122591,749.5,0.0,0.0,0.0,749.5,,,B-1,749.5,0,,2025-01
FWD5872A,25010291,0.0,160.0,0.0,0.0,160.0,160.0,,A-3,160.0,0,,2025-01
FWD5872C,23122491,168.0,0.0,0.0,0.0,168.0,168.0,,A-2,168.0,0,,2025-01
FWD5873A,25010292,0.0,86.7,0.0,0.0,86.7,86.7,,A-3,86.7,0,,2025-01
FWD5874A,25010391,0.0,73.4,0.0,0.0,73.4,73.4,,A-3,73.4,0,,2025-01
FWD5880B,21121392,256.5,0.0,0.0,100.0,156.5,2610.3,,D-1,156.5,0,,2025-01
FWD5880B,23121991,2453.8,0.0,0.0,0.0,2453.8,,,C-1,2453.8,0,,2025-01
FWD5881B,24051092,25.0,0.0,0.0,0.0,25.0,25.0,,A-2,25.0,0,,2025-01
FWD5882X,24032894,1.4,50.0,0.0,50.0,1.4,1.4,,D-2,1.4,0,,2025-01
FWD5883X,24032896,1.4,0.0,0.0,0.0,1.4,1.4,,D-2,1.4,0,,2025-01
FWD5884X,24032992,1.4,0.0,0.0,0.0,1.4,1.4,,D-2,1.4,0,,2025-01
FWD5890,23061491,1.85,0.0,0.0,0.0,1.85,429.85,,D-2,1.85,0,,2025-01
FWD5890,23082191,958.0,0.0,0.0,530.0,428.0,,,E-1,428.0,0,,2025-01
FWD5890ST,24062491,164.55,0.0,0.0,50.0,114.55,114.55,,B-1,114.55,0,,2025-01
FWD5891,21090391,515.35,0.0,0.0,3.0,512.35,512.35,,D-1,512.35,0,,2025-01
FWD5891ST,22081792,8.8,0.0,0.0,0.0,8.8,8.8,,A-1,8.8,0,,2025-01
FWD5891A,22111291,18.2,0.0,0.0,0.0,18.2,1159.7,,A-2,18.2,0,,2025-01
FWD5891A,22122794,1191.5,0.0,0.0,50.0,1141.5,,,E-1,1141.5,0,,2025-01
FWD5892,22041091,752.99,0.0,0.0,0.5,752.49,752.49,,B-1,752.49,0,,2025-01
FWD5892B,23101691,580.9,0.0,0.0,0.0,580.9,580.9,,D-2,580.9,0,,2025-01
FWD5893,22121091,539.69,0.0,0.0,0.5,539.19,539.19,,B-2,539.19,0,,2025-01
FWD5893ST,22082292,10.3,0.0,0.0,0.0,10.3,10.3,,A-1,10.3,0,,2025-01
FWD5894,21070692,21.24,0.0,0.0,0.5,20.74,791.29,,E-5,20.74,0,,2025-01
FWD5894,22052991,770.55,0.0,0.0,0.0,770.55,,,B-1,770.55,0,,2025-01
FWD5895,21070694,50.45,0.0,0.0,0.0,50.45,765.79,,E-5,50.45,0,,2025-01
FWD5895,22061391,715.34,0.0,0.0,0.0,715.34,,,B-2,715.34,0,,2025-01
FWD5895B,23101692,541.1,0.0,0.0,0.0,541.1,541.1,,D-2,541.1,0,,2025-01
FWD5895ST,23050491,59.5,0.0,0.0,0.0,59.5,59.5,,B-1,59.5,0,,2025-01
FWD D10Y,24081091,283.0,0.0,0.0,0.0,283.0,283.0,0.0,D-1,283.0,0,,2025-01
FWD D10A,19102291,1823.87,0.0,225.0,16.0,1582.87,1582.87,,D-1,1582.87,0,,2025-01
FWD D10A,24041491,0.0,450.0,0.0,450.0,0.0,,,,0.0,0,,2025-01
FWD D10M,24111791,2725.0,0.0,0.0,0.0,2725.0,2725.0,578.0,E-5,2725.0,0,,2025-01
FWD D21M,24070591,547.0,0.0,0.0,75.0,472.0,472.0,65.0,A-1,472.0,0,,2025-01
FWD D23M,24121091,508.1,0.0,0.0,5.0,503.1,503.1,283.0,B-2,503.1,0,,2025-01
FWD D25M,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,,2025-01
FWD D27M,23121891,1041.7,0.0,0.0,5.0,1036.7,1036.7,500.0,E-4,1036.7,0,,2025-01
FWD D28M,20051191,1.8,0.0,0.0,0.0,1.8,62.95,153.0,B-2,1.8,0,,2025-01
FWD D28M,23031491,66.15,0.0,0.0,5.0,61.15,,,A-3,61.15,0,,2025-01
